,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
466,467,K09A11.3,1.9360330377225102e-11,8.7652133868452e-10,-3.3059902724784203,0.492639663834664,3.41540893239958,1.88697208973133,0.0716657596850271,0.29237499788966903,0.153382817687306,0.29237499788966903,WBGene00010706,cyp-14A2
171,172,Y51F10.7,6.218433249304539e-19,7.64397291802592e-17,-3.1689139139479603,0.35653600724878604,7.21891773457572,1.79977998920573,0.00158248582577758,0.189094400871582,0.0113681150643423,0.189094400871582,WBGene00021768,Y51F10.7
277,278,T16G1.6,7.20932426457542e-15,5.48297636424166e-13,-3.15901769135177,0.40600402779906297,3.7337172867190898,1.8877934539823702,0.0366942082572381,0.21056469762635605,0.121598121084409,0.21056469762635605,WBGene00011800,T16G1.6
90,91,Y50D4B.4,1.04715622326096e-24,2.4329696734512697e-22,-3.1134056545580298,0.303397061681612,4.50974903268224,1.57297279747778,0.0228734763857016,0.11520118916985199,0.0711090469840259,0.11520118916985199,WBGene00021743,Y50D4B.4
27,28,Y53F4B.30,1.0578614367585501e-39,7.98798727049499e-37,-3.0447450707878194,0.23090918554683498,5.53546247242301,1.76187342632745,0.00752766717668842,0.0724509107781655,0.03711750667903,0.0724509107781655,WBGene00001775,gst-27
233,234,K03H6.2a,4.08537584319169e-16,3.69132912190607e-14,-2.9661043465588097,0.3645652419562849,5.02900720618479,1.4143764299637198,0.0157883975114351,0.183573325952532,0.0513867103868571,0.183573325952532,WBGene00019368,K03H6.2
0,1,Y39B6A.20.4,5.088179634433669e-84,1.0757938201083098e-79,-2.61759425594074,0.134778851842164,9.17270303261034,1.47580165232394,0.000958693235417577,0.0262893151204203,0.00700775110505667,0.0262893151204203,WBGene00000214,asp-1
9,10,R173.1,7.835721410624368e-53,1.65670657784831e-49,-2.5751365207630297,0.168327159271007,5.55125066098907,1.16823305269845,0.00579183996826695,0.031405581741736,0.0367092088541033,0.0367092088541033,WBGene00000283,cah-5
162,163,Y50D4B.3,2.63829220673745e-19,3.42217252313189e-17,-2.4323455054029703,0.270776429673711,4.758375735142621,1.10521002268479,0.0131794240968833,0.09680038820338,0.0606456612942539,0.09680038820338,WBGene00021742,Y50D4B.3
33,34,Y41C4A.19,1.6337361551102699e-37,1.01594363316166e-34,-2.42713181146867,0.189615612725781,5.53433688259352,1.0775610493485601,0.006566527200977321,0.0473645936830829,0.037146703514438995,0.0473645936830829,WBGene00000671,col-96
14,15,T18H9.2b,7.005995243298679e-45,1.0144817071371901e-41,-2.41172993356125,0.17157132874494102,8.338075482526259,1.03584543985507,0.000399245024445182,0.0437558362465119,0.00737370227202972,0.0437558362465119,WBGene00000215,asp-2
219,220,ZC412.4,1.32051451935233e-16,1.2690744764848302e-14,-2.3236331868098996,0.280913288096021,4.0775291936558995,0.9424723308540441,0.0225959938692633,0.0939104565937277,0.0957724192741141,0.0957724192741141,WBGene00013885,ZC412.4
15,16,R03G8.6,8.714855879090309e-45,1.15161373657254e-41,-2.2981400482943197,0.16367049362213001,5.59811833930231,0.906492006223887,0.004670604792238,0.0264617197455238,0.0355114409315296,0.0355114409315296,WBGene00011000,R03G8.6
978,979,ZK673.1b,8.23832347482116e-08,1.77919175922517e-06,-2.29575598874629,0.42816653246935704,3.7653281304990696,1.03433927058945,0.0520978449915126,0.222892024298737,0.118915290992998,0.222892024298737,WBGene00014057,ZK673.1
588,589,M60.2.1,3.56107668544419e-10,1.27829956469179e-08,-2.25747458456907,0.359920661705046,6.19077064801111,1.7618442302503299,0.016660479570447,0.17765384451285002,0.0228486584435224,0.17765384451285002,WBGene00019779,M60.2
434,435,H29C22.1,9.41337694249445e-12,4.5753339929921896e-10,-2.24858364339788,0.32993663790000105,5.37379791340644,1.53503296433343,0.00637983156160181,0.15690744598153303,0.0414113089981193,0.15690744598153303,WBGene00045261,H29C22.1
768,769,K03H6.2b,7.372468191730408e-09,2.0265256560901398e-07,-2.2289307127207003,0.38548062280299106,3.83793232365861,0.849543934924058,0.0922761835742973,0.130616782260575,0.113017010606167,0.130616782260575,WBGene00019368,K03H6.2
196,197,K07H8.6a,1.19490965242831e-17,1.28243526808588e-15,-2.21662346032338,0.25915045328090897,12.6529163268041,0.8711257267412449,4.5453099695101506e-06,0.100733890843581,0.047017046289304996,0.100733890843581,WBGene00006930,vit-6
4886,4887,K07H8.7,0.00964784419266085,0.0417402025302698,-2.2097407619579803,0.8537745255938121,1.51623741868789,1.79244592031705,0.16599663342287302,0.9273997774065341,0.700274668368869,0.9273997774065341,WBGene00019507,K07H8.7
28,29,C46G7.1,1.97122222066832e-38,1.4371569452272498e-35,-2.17744379961462,0.167967654840612,6.00929583626001,0.881662273288115,0.004229099345621,0.0380906002633617,0.0261756038211862,0.0380906002633617,WBGene00016721,C46G7.1
300,301,Y46H3B.2,2.2722281907554e-14,1.59607045306117e-12,-2.1416340434013,0.280531475182086,4.12164569247877,0.760915031829813,0.0251369751657683,0.0862690853606097,0.0929098876859881,0.0929098876859881,WBGene00021603,clec-204
478,479,Y49E10.18,2.5148782248129698e-11,1.1115504615095301e-09,-2.13872734465774,0.32052880087331703,5.1761365390907095,0.826695890270904,0.00689337137709467,0.147214696906835,0.0469519328949337,0.147214696906835,WBGene00013037,Y49E10.18
185,186,R02E12.6.1,3.0769077063273798e-18,3.49758385133762e-16,-2.00219569851137,0.22991055740648103,5.68762191614868,0.717185372396408,0.00662653072362177,0.0726617658868161,0.0332898118471151,0.0726617658868161,WBGene00019830,hrg-1
344,345,T22C8.2,2.3395106895468105e-13,1.43374708721995e-11,-1.99818963128161,0.272685935598193,4.17052847851536,0.807284544794378,0.0217020643185512,0.0296286759081622,0.0898343648910418,0.0898343648910418,WBGene00011923,chhy-1
51,52,R04B5.5,2.80207290760734e-33,1.13931206702965e-30,-1.96124646051516,0.163170221113624,5.606814303103531,0.721917000726909,0.00464510452729853,0.0227530654576871,0.0352916770601049,0.0352916770601049,WBGene00011003,R04B5.5
365,366,F21F8.3.2,6.588168693123829e-13,3.80583745023817e-11,-1.93776103730147,0.269593244310086,8.67626115578256,0.7193643800320451,0.0158990825667724,0.0931216934996846,0.00701379347934051,0.0931216934996846,WBGene00000218,asp-5
1369,1370,F08H9.8,1.73627054523173e-06,2.67955971809011e-05,-1.93473937234772,0.404594506710584,4.689322726348999,0.7548986313189499,0.0117799273048586,0.23376514498571202,0.0633232633278307,0.23376514498571202,WBGene00008596,clec-54
297,298,C29F7.2,1.7854667424071702e-14,1.26678266223875e-12,-1.92076502553026,0.25058236334837997,5.79352109014364,1.31509283124321,0.004228775859623671,0.0899585053722659,0.0307876198920917,0.0899585053722659,WBGene00007811,C29F7.2
97,98,R10H10.3,6.81494550109813e-24,1.4702897217318098e-21,-1.8495041534986099,0.18349370068473,6.5999543664604605,0.6186093259918131,0.0017631920497977601,0.0487417152366682,0.0171527471313436,0.0487417152366682,WBGene00011222,R10H10.3
377,378,Y69A2AR.12,1.43359970466005e-12,8.01867686656812e-11,-1.82756458945853,0.258102673064637,4.45271896090274,0.6319575577751,0.0260466990931284,0.0347582403695339,0.0738787856715377,0.0738787856715377,WBGene00022083,Y69A2AR.12
1671,1672,ZK39.6,9.09805899361765e-06,0.00011504800317108701,-1.8266544814385601,0.411634052050089,4.85484159389614,0.8155143185809609,0.00986994195893956,0.244293947251823,0.0571431750706412,0.244293947251823,WBGene00013931,clec-97
1033,1034,C29F4.2,1.3738202021678e-07,2.8091567248001703e-06,-1.79962526847812,0.34156815210372604,4.44392848755894,0.580983032792436,0.0158996347479424,0.15910356904938902,0.0743203106423349,0.15910356904938902,WBGene00007808,best-7
538,539,F22E10.5b,8.790766367370441e-11,3.44508735190846e-09,-1.7976751478486397,0.277144993551986,4.601360340978019,0.603745537761578,0.0482395236620203,0.0223568019781393,0.0669744975143756,0.0669744975143756,WBGene00009057,cept-1
475,476,F54D5.4,2.3593904615658e-11,1.0479956413631402e-09,-1.79433868405375,0.268539069217076,7.1045562403087406,0.538229620964393,0.0010766850152852901,0.10709316252867501,0.0121739459568286,0.10709316252867501,WBGene00010050,F54D5.4
977,978,K08B5.2,8.23194884379369e-08,1.77919175922517e-06,-1.77408571778924,0.33086457348765,4.39375762805161,0.582845040362525,0.0155974721643395,0.14860957681940698,0.0769199542487154,0.14860957681940698,WBGene00019519,K08B5.2
238,239,Y54G2A.3a,5.938071972613589e-16,5.253081829161889e-14,-1.75748091263572,0.21722554647499698,6.44388654274385,0.530934531136337,0.0087439274004199,0.0620364796616215,0.0190795049760056,0.0620364796616215,WBGene00021869,Y54G2A.3
124,125,Y46G5A.21,2.6916840332725196e-21,4.55282204123847e-19,-1.75055130875507,0.184773049965186,6.09691119037786,0.575161392996974,0.00256283470554786,0.0486487852846079,0.024504529344752002,0.0486487852846079,WBGene00012911,acl-7
46,47,K05G3.3,3.0648209945557295e-34,1.3787129848487597e-31,-1.7389302134931102,0.14252188255476,6.245271097629911,0.526286454373501,0.0022871258982610897,0.0281816046121683,0.021951411183479,0.0281816046121683,WBGene00000281,cah-3
5084,5085,B0213.16,0.0115216234696432,0.0479059360901999,-1.71924900663071,0.6804953531531089,1.9929100301057898,1.46786229404924,0.219310615906732,0.283474744868494,0.47530027258773105,0.47530027258773105,WBGene00015045,cyp-34A10
268,269,F08H9.7,4.5334616450686504e-15,3.56323344095489e-13,-1.70355508568535,0.217311752260139,5.800719088011889,0.459846899556995,0.00342286199249051,0.0674137345130675,0.0306229349684908,0.0674137345130675,WBGene00008595,clec-56
415,416,K12B6.9,5.714235760836059e-12,2.90423285315762e-10,-1.70209188970359,0.24716004379443698,4.414705762507969,0.637517985942593,0.0158144617539968,0.0590344499383653,0.0758176691187054,0.0758176691187054,WBGene00023432,K12B6.9
134,135,Y34B4A.9,9.74519633672471e-21,1.52624211961015e-18,-1.69405773026182,0.181400356558202,6.91357181264185,0.458640020764146,0.0012090138366381,0.0481501202025264,0.0137974325263874,0.0481501202025264,WBGene00021325,Y34B4A.9
234,235,Y40H7A.10,4.48763689035334e-16,4.0375364584144996e-14,-1.6847473303716498,0.207363198877487,7.01289299648116,0.50881060457149,0.00107888756091071,0.0634203568121455,0.0129105141907052,0.0634203568121455,WBGene00012747,Y40H7A.10
82,83,Y54F10AM.8,1.2971416262491897e-26,3.30427294021524e-24,-1.6729078993519801,0.156675951476944,6.84142768013033,0.48542014041892,0.00125250468197019,0.0355685259748384,0.0144976314981991,0.0355685259748384,WBGene00021852,Y54F10AM.8
8,9,F32B5.8a,3.4344488746107494e-61,8.068283617321678e-58,-1.65886948303222,0.10051325338693902,8.54822986977087,0.6284173089478371,0.0022593784035771104,0.0128949927560634,0.0071147744650373705,0.0128949927560634,WBGene00000788,cpz-1
1626,1627,C09G9.7a,6.91526894909803e-06,8.98644937865886e-05,-1.64719524510558,0.366346241575476,3.39980779990802,0.540917303734901,0.0461088500993766,0.15343697879319299,0.155205502975338,0.155205502975338,WBGene00007496,npax-4
337,338,F29G6.3a.1,2.08405755260639e-13,1.3036458235135198e-11,-1.62834343603381,0.22174575167393598,7.18844472328463,0.556308117246435,0.0279653485593641,0.04579141901879401,0.0115704400209558,0.04579141901879401,WBGene00009259,hpo-34
26,27,F28A10.6,9.758545552531069e-40,7.64166402285794e-37,-1.5942196017623502,0.12084761848100599,6.97423847963009,0.516284953013628,0.00114660073199075,0.0207596196068055,0.0132448686135528,0.0207596196068055,WBGene00017874,acdh-9
781,782,F27E5.1,8.443483955968331e-09,2.2828718833892399e-07,-1.5905497735680902,0.276167931522937,6.348147820236489,0.46560051039352,0.00206177888391448,0.112341310718572,0.0203862887504177,0.112341310718572,WBGene00009192,F27E5.1
1190,1191,F55H12.2,5.465851504959799e-07,9.70314847769648e-06,-1.5889297069709598,0.31720268234281296,5.1278781250523,0.53293827083429,0.00724032321363486,0.14368598931457802,0.0483714076188897,0.14368598931457802,WBGene00010133,F55H12.2
112,113,AC3.2,3.7608057804516994e-22,7.03670058549471e-20,-1.5805971489236799,0.163328332719609,6.0068483400100305,0.495062332906382,0.00295737533927067,0.0370568410641803,0.0262240022526937,0.0370568410641803,WBGene00007070,ugt-49
865,866,F35C5.6,2.23748323800875e-08,5.46271456134168e-07,-1.57987543899537,0.28249602920003697,9.21013252333511,0.46068888967691707,0.00011216439140976001,0.11959384537927302,0.00703202937919643,0.11959384537927302,WBGene00009394,clec-63
55,56,D2096.3.1,2.4374055260195797e-32,9.20251161368427e-30,-1.5623006861411899,0.13195602240914098,7.0140980803477095,0.38568880192432997,0.00295054321641657,0.0231680445586461,0.0129003148578539,0.0231680445586461,WBGene00017071,aagr-1
3,4,R05F9.12,4.816351818653619e-76,2.5458031625448396e-72,-1.5603990744509,0.0845548056310677,8.36280788403169,0.406781863734834,0.000256788467049241,0.0104674842659122,0.007337002194740159,0.0104674842659122,WBGene00019895,aagr-2
1288,1289,ZK455.4,1.03599841260291e-06,1.69931066234781e-05,-1.5573464305710398,0.31882296790387893,5.731856935734349,0.531201132385431,0.00370828890005688,0.1487638383945,0.0322269957426766,0.1487638383945,WBGene00000212,asm-2
2153,2154,F26A3.4,7.00372403097432e-05,0.0006874639609419231,-1.52138614692316,0.38262706797712,7.29584643630898,0.7143519688330681,0.0009332027945500971,0.218672006928601,0.0108977393916806,0.218672006928601,WBGene00009142,F26A3.4
586,587,F17H10.1.1,3.4133689196535e-10,1.22945245431403e-08,-1.5151644385669898,0.241316798412258,7.07704439136516,0.45712022503251204,0.0104323250801367,0.0769183707137769,0.0123866245682145,0.0769183707137769,WBGene00008925,F17H10.1
183,184,F47G4.7.1,2.05596970359352e-18,2.3624656219064e-16,-1.50627119218934,0.17206312760883202,7.73488251913787,0.39914063906286,0.00050340761820725,0.0439051722055925,0.0088794455771714,0.0439051722055925,WBGene00004875,smd-1
206,207,F32A7.6,2.1875235533645197e-17,2.2343386709558397e-15,-1.48455393661103,0.17499565498581196,5.40981769662765,0.41046158731671706,0.00549634505195157,0.0210749301213099,0.0404388738439187,0.0404388738439187,WBGene00000088,aex-5
881,882,K08F8.1a.3,2.6971123483116097e-08,6.46542475967713e-07,-1.46535527783894,0.263551162622582,7.884407893811179,0.41733044961122295,0.0198940271291182,0.0842947958504536,0.00838146121712575,0.0842947958504536,WBGene00010681,mak-1
1241,1242,Y38C9B.1,8.19321467296326e-07,1.3947595638523498e-05,-1.44099166828472,0.292248432227666,3.9341902218457996,0.452681771302908,0.022401499718076,0.0555634117890926,0.105712219491217,0.105712219491217,WBGene00021412,cyp-29A3
1702,1703,K10C2.7,1.0829950713778901e-05,0.00013445545974247,-1.4388184097589698,0.327011427442451,3.63996587690934,0.45999024063760496,0.0303997709649985,0.0555385823059178,0.13000493955192502,0.13000493955192502,WBGene00019622,K10C2.7
2,3,F13D12.4a.1,3.5140884427601095e-81,2.4766123981758996e-77,-1.4254257347056698,0.0746971563204339,9.35869561949125,0.37758868682746,0.0012058117046055,0.0063199604362534295,0.0071636860389335,0.0071636860389335,WBGene00000114,alh-8
2241,2242,LLC1.2c.2,9.85087784578197e-05,0.000928979082486031,-1.4246992402169298,0.365848218282248,6.07777826509678,0.5180051820782371,0.105308908044187,0.0954584701862563,0.0248591807706691,0.0954584701862563,WBGene00010793,LLC1.2
378,379,C52B11.5,1.4462702167224e-12,8.06820348078144e-11,-1.4227465887122899,0.200965782134458,5.28474831410537,0.343482862724223,0.00501160377755279,0.0555692646058191,0.0438598922090703,0.0555692646058191,WBGene00016874,C52B11.5
95,96,K09E2.3,4.11909050427361e-24,9.07186776373509e-22,-1.4200871007742801,0.14020368126507002,5.97232072829309,0.37515689594735496,0.00256900356414306,0.0163614816399546,0.026916604796273,0.026916604796273,WBGene00019572,K09E2.3
3259,3260,Y47D3B.12,0.0011437590036175302,0.00741909649949833,-1.3851900890615703,0.42587864945965104,3.03033765245058,0.6929663638109159,0.0650494816672607,0.0480388656468421,0.207009454431104,0.207009454431104,WBGene00185055,Y47D3B.12
3062,3063,K02A11.4,0.000774617841057733,0.005346962133034171,-1.37607794541359,0.40933883710914704,4.17557159355674,0.585062552248467,0.0175928458941447,0.23374457945465804,0.0895225601771616,0.23374457945465804,WBGene00044607,K02A11.4
156,157,F59F4.2,1.7965942350602897e-19,2.4194517141324697e-17,-1.3704710829453302,0.15185238299772597,7.6981241997784196,0.38848152126737995,0.00045752797552089903,0.034131191357611,0.009015865540722891,0.034131191357611,WBGene00010337,F59F4.2
1162,1163,H11E01.2,4.5610813950249996e-07,8.29191263413703e-06,-1.36723176094724,0.271065722076207,4.15385010399755,0.37772073777322396,0.0193421888414673,0.0770744158174944,0.0908727496855762,0.0908727496855762,WBGene00019187,H11E01.2
178,179,F32B5.8b.2,1.0003041059891e-18,1.1815323861970702e-16,-1.3658497917338503,0.154594009485021,7.78591797838673,0.36824090249820596,0.0017762326800339102,0.0340727289729481,0.00869929787897618,0.0340727289729481,WBGene00000788,cpz-1
140,141,Y34B4A.6,3.92687713793997e-20,5.8883661934372195e-18,-1.3517705511115399,0.14709079014878304,7.4003513253753,0.282963220620349,0.000550658145807265,0.0319028926740826,0.010336492144426,0.0319028926740826,WBGene00021322,Y34B4A.6
2120,2121,C25H3.10a,6.17266502878459e-05,0.00061531662755112,-1.3478483582948,0.336448081129604,5.22237998314399,0.39483236315435605,0.016768674412872,0.15302729253081698,0.0456193735749226,0.15302729253081698,WBGene00016119,C25H3.10
94,95,C03F11.3,2.8631842370863394e-24,6.37224256049648e-22,-1.34732974823659,0.13255575285312599,6.12439972167676,0.33414948347477,0.00235142912346051,0.0176333119085557,0.024005112298227996,0.024005112298227996,WBGene00015389,scav-1
1587,1588,K05B2.3,5.73373010718823e-06,7.634021137045379e-05,-1.30421216896906,0.287526156684217,6.5241055118282105,0.9675084793303791,0.00212317549436542,0.12188376067203001,0.0180718839481077,0.12188376067203001,WBGene00002052,ifa-4
1052,1053,D1086.10c,1.59345409082675e-07,3.19992807547452e-06,-1.30322470546665,0.24863961716844196,7.63201042155286,0.48798448651580295,0.00388314948921264,0.0888493393492915,0.009275535990373491,0.0888493393492915,WBGene00044080,D1086.10
122,123,C29F7.3,1.82654376981613e-21,3.1397247906684996e-19,-1.2839962804549299,0.134952053953945,6.86888667877323,0.324200511974112,0.0011216682498398302,0.0261964170497431,0.0142257098933519,0.0261964170497431,WBGene00007812,C29F7.3
672,673,F35C8.5,1.9092547458752e-09,5.99812378782159e-08,-1.24441115729197,0.207217263192605,6.38290806525172,0.280338726521995,0.00161676842957224,0.0627917228179775,0.0198952426342837,0.0627917228179775,WBGene00018036,F35C8.5
904,905,ZK112.1,3.86404537627852e-08,9.027349324934441e-07,-1.2226690311643997,0.22242659046269297,6.96432436387329,0.27881417758725396,0.0010709100340355,0.0731394721832524,0.0133328607573469,0.0731394721832524,WBGene00003956,pcp-1
111,112,F58H7.2,3.28930017225825e-22,6.20943513768358e-20,-1.22204706715771,0.126099787170782,6.535076364445441,0.24921383894656,0.00140154881839118,0.0224501856683836,0.0179368371673102,0.0224501856683836,WBGene00019068,faah-3
208,209,F08F3.3.1,2.97604505859498e-17,3.0106469221949103e-15,-1.21935058979634,0.144344534623409,7.12612599338076,0.24532241178338,0.00834912793480228,0.0229038890786705,0.0120122802842814,0.0229038890786705,WBGene00004358,rhr-1
4404,4405,R09E12.9,0.00588774096142232,0.0282555001673391,-1.21737563871789,0.44204411823873996,3.0859180514227598,0.5551904995511421,0.0644876960588892,0.228616807645309,0.19815888458039302,0.228616807645309,WBGene00044514,R09E12.9
442,443,D1086.11b,1.17755522794204e-11,5.620101621755901e-10,-1.1978664832289199,0.17659992476815398,6.82075921511613,0.23959411040852102,0.00258100379395541,0.044200296348220994,0.0147066145442367,0.044200296348220994,WBGene00044081,D1086.11
105,106,C18B2.5a,1.63318809228485e-22,3.25759394671497e-20,-1.1935909132499198,0.12226465637384401,6.529306692735241,0.30369615361428803,0.00441519354906654,0.0150202257457049,0.0180077757482546,0.0180077757482546,WBGene00015956,C18B2.5
1316,1317,C10A4.10,1.3253848477466e-06,2.1277609594461897e-05,-1.1319514335553702,0.234072107394249,4.51206023258758,0.291493534047028,0.0111844954736639,0.0455716164955503,0.0710001317163135,0.0710001317163135,WBGene00050957,C10A4.10
359,360,F56F10.1.1,4.914604183567549e-13,2.8863743403657997e-11,-1.13127476962438,0.156520636521357,6.495467838215901,0.19799922320688798,0.0183205898178933,0.0128104374612197,0.0184274746676829,0.0184274746676829,WBGene00018984,F56F10.1
327,328,C26B9.5,1.4021547081799802e-13,9.02211399615944e-12,-1.12711471626002,0.152392588900693,6.751579723109879,0.198982806187784,0.00129043132991925,0.033544820397863995,0.0154322433918507,0.033544820397863995,WBGene00016134,C26B9.5
452,453,ZC376.3,1.44525105233518e-11,6.745462030799729e-10,-1.1268840396475002,0.166864340168538,5.52366716025171,0.22499054195369103,0.00431806903062094,0.0374474929992013,0.0374240351276323,0.0374474929992013,WBGene00013875,ZC376.3
482,483,F19C7.1,2.76019289980602e-11,1.20825586916353e-09,-1.12160454798763,0.16843872665545698,7.84314206262168,0.203075961121145,0.000390692842588671,0.042166714113379,0.008509903363625221,0.042166714113379,WBGene00017591,F19C7.1
469,470,ZK185.5,2.02617328859995e-11,9.11476209380184e-10,-1.1211995483053898,0.16724026118672503,5.52316424852955,0.22054430813177803,0.0045168253430492,0.0335854102375577,0.0374371320996569,0.0374371320996569,WBGene00044481,ZK185.5
1651,1652,F53H4.2.1,7.9336084539657e-06,0.00010153770190205601,-1.11209944569091,0.24896070627030603,7.805793407230491,0.331890081343649,0.0018382223409900398,0.0911339275589244,0.00863201814136312,0.0911339275589244,WBGene00010007,F53H4.2
582,583,F13D11.1,2.7566684557942197e-10,9.99729694011274e-09,-1.10208105463392,0.17460426093867998,5.3850107181886795,0.202544384372876,0.00462239017280332,0.0232099203520529,0.0411075817341105,0.0411075817341105,WBGene00017427,acp-5
272,273,T15B7.2.1,5.18390834336227e-15,4.01477560819445e-13,-1.10042697572356,0.140676975584613,7.61807217736381,0.188046226398048,0.00416133005148674,0.0255236871379638,0.00933265946939267,0.0255236871379638,WBGene00020517,hpo-8
533,534,F32H5.1,8.11548352099827e-11,3.21321475813608e-09,-1.09523422398198,0.16853791072985702,6.19611218143996,0.20843759032871897,0.00220306014570765,0.0404044808840704,0.0227586312145588,0.0404044808840704,WBGene00009347,F32H5.1
1069,1070,C09G4.2b.1,1.88920418331165e-07,3.73303215399609e-06,-1.08922007166529,0.209066498452294,7.05394563241286,0.250529147761579,0.00145940794253192,0.0641037932201225,0.012570767296591,0.0641037932201225,WBGene00015650,pkg-2
2026,2027,C01G6.7,4.42607908100771e-05,0.00046167039965340896,-1.08920969900156,0.266699551289288,5.1254621597837,0.653391594126763,0.00672678257252429,0.0999661934143371,0.0484433065581891,0.0999661934143371,WBGene00007228,acs-7
2374,2375,T08B1.6,0.000142983361001486,0.00127288303227555,-1.0843121971365501,0.285123986842831,4.70614144519517,0.47405702994649107,0.009520696249036979,0.11242283556069,0.0626567627425132,0.11242283556069,WBGene00020343,acs-3
868,869,R06B10.3,2.39833978337074e-08,5.83522417028856e-07,-1.07405906567354,0.19246660313849104,7.63966798294573,0.25539148026224,0.00054133917451768,0.0550237508109866,0.00924450788652204,0.0550237508109866,WBGene00019914,clec-150
1514,1515,F17C11.4a,3.7337465524951897e-06,5.2107328950102794e-05,-1.06920037667395,0.23114456609759804,6.078118334099821,0.24971653790078602,0.00453399774654924,0.0756077179081209,0.0248528268689448,0.0756077179081209,WBGene00008915,F17C11.4
1972,1973,W07G4.5,3.4422791787906104e-05,0.00036871971009773397,-1.05936303788087,0.255758668207801,6.4123063865654,0.359584442378716,0.00181428476760774,0.0963044597775342,0.0194947283771898,0.0963044597775342,WBGene00012339,W07G4.5
1221,1222,D2030.10a,7.182627270797309e-07,1.24273558417731e-05,-1.0569776149078198,0.213256851167082,4.99363631544055,0.24474730196830202,0.0157122488204923,0.0193410400572284,0.0525054780340563,0.0525054780340563,WBGene00000084,aex-1
263,264,K02D7.1a.1,3.61399938249279e-15,2.89434806606231e-13,-1.0496706869141101,0.133416243383505,7.31764563606577,0.243981105564733,0.0007551108316249571,0.0259447301662252,0.0107750181954662,0.0259447301662252,WBGene00019298,K02D7.1
18,19,C56G2.6a.1,2.2599608633590896e-43,2.5148606596842797e-40,-1.04329541456571,0.0755537037778288,8.518650652644139,0.20630477393449698,0.000468786029236225,0.008093757202585629,0.00714410149244396,0.008093757202585629,WBGene00002891,let-767
