,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
1266,1267,K11G12.3,0.00548494252033132,0.0916487538967836,-2.75488240772438,0.992006326171501,2.14164848842417,2.2235053291780003,0.279905942023101,0.4581514713501079,0.42121922795717404,0.4581514713501079,WBGene00004877,smf-2
522,523,F46C8.8,0.000522076876340839,0.0210654034283862,-2.6493522113089303,0.763685639232941,2.5367983055799104,0.802170437400603,0.131144045022569,0.0953977868246598,0.30626777165540003,0.30626777165540003,WBGene00018487,F46C8.8
693,694,C06C3.4,0.00126562963145889,0.0385138035021211,-2.5988194306074197,0.8061701046828901,2.71923108518317,1.3378188518201202,0.22266195029007302,-0.0902695075941667,0.264770727973243,0.264770727973243,WBGene00007375,C06C3.4
651,652,R07E3.6,0.00103859301296492,0.0336794050201186,-2.56453863603641,0.781905356538696,2.93565576238371,1.7520868259871598,0.11672689887462599,0.341805091063303,0.2230471276432,0.341805091063303,WBGene00011107,R07E3.6
239,240,C25B8.4c,2.9197195658303102e-05,0.0025721512825146,-2.56152303311024,0.61285745261532,6.71882983200104,0.920275975725629,0.00339117633011744,0.278304516589487,0.0157893072605398,0.278304516589487,WBGene00016088,clec-266
254,255,Y63D3A.3,3.79111982293083e-05,0.00314335868298928,-2.55951304734751,0.6212629947626159,3.1321226469333197,0.8672283192156659,0.0983745993264728,0.175386783143403,0.19110118216958802,0.19110118216958802,WBGene00013404,fbxb-101
686,687,F23F12.9b,0.00123722870855003,0.038076749031839,-2.55820027315848,0.791974320382085,3.8852583599179797,1.11018758736798,0.0842385055889167,0.3861789875195821,0.10935631630667401,0.3861789875195821,WBGene00017755,zip-8
796,797,C43C3.1,0.00184221736738032,0.048870767626753,-2.54376206306162,0.8167333451780351,3.7750941584697206,0.9388124846616329,0.0414050176566067,0.45888500018767,0.11810094652205198,0.45888500018767,WBGene00002067,ifp-1
546,547,F41E6.4b,0.00057348127549806,0.0221665714951654,-2.52511991409779,0.733224615502115,5.69385206124791,0.9174798105980501,0.146082496762543,0.257131255821126,0.0331386510618486,0.257131255821126,WBGene00018285,smk-1
1124,1125,Y116F11B.1,0.00411036325107926,0.0773896560724552,-2.48605586145784,0.86635274613142,2.2494934929322405,1.01930557091308,0.176949958253559,0.24529808366229602,0.385975352293531,0.385975352293531,WBGene00000920,daf-28
859,860,F52F10.4,0.00224213342497466,0.0550597583652555,-2.4779395053468902,0.810809347592631,2.3344485077488,2.2109499288818597,0.132693772423803,0.276347894075247,0.360365076183887,0.360365076183887,WBGene00018708,oac-32
1169,1170,F08D12.11,0.00457802856186114,0.0826775615472959,-2.4432793401634303,0.8617306799114058,2.28332227214781,0.7758974480747428,0.181377127419933,0.19152103721879102,0.375557696105498,0.375557696105498,WBGene00017254,fbxb-111
282,283,C45G7.5,5.91683267571069e-05,0.0044049152557236295,-2.42350272233067,0.603446310070654,3.1549883253757405,0.8778504407482651,0.0854049931877447,0.0969266219537786,0.18770559366567102,0.18770559366567102,WBGene00000402,cdh-10
209,210,K04H4.7,1.82961367532188e-05,0.00184207247320622,-2.41765567258917,0.5642492656570319,3.2565977897625698,0.909949127953853,0.0654261006903423,-0.0172494901521222,0.173356824655533,0.173356824655533,WBGene00010575,flp-25
421,422,C03G6.17,0.000268579121027444,0.0134245114796294,-2.40882329242318,0.6610635485407571,2.8934851418158,0.603934884488496,0.0971515003988736,0.182063056930792,0.2306022610081,0.2306022610081,WBGene00015402,C03G6.17
1293,1294,F14F9.3,0.005853201340721329,0.0954749076114725,-2.37422556145454,0.86150839168397,2.6810074664552097,3.23563069889894,0.143355434021612,0.41329209768481395,0.27294998612080607,0.41329209768481395,WBGene00017466,F14F9.3
454,455,T02G5.14,0.0003546784592358,0.016481245414555,-2.2979250791462404,0.643371045060584,3.1284465058025,1.07616345347248,0.118791705291021,0.0757766392099841,0.19165302092574,0.19165302092574,WBGene00020170,T02G5.14
1173,1174,E04A4.1,0.0046011385653630795,0.0827930831382737,-2.25488322431899,0.795735976185177,2.45539475684689,0.746737111139359,0.147966694599868,-0.00457609409746709,0.326930113246664,0.326930113246664,WBGene00017116,fbxb-78
709,710,F53B7.5b,0.0013365397628563199,0.039744669769438995,-2.23265610910159,0.695961609830946,3.15928302445194,0.6379190304118051,0.0658766305104359,0.297395291258426,0.187074845841221,0.297395291258426,WBGene00009968,fig-1
745,746,H10D18.2,0.00151421427877532,0.0429155931583735,-2.20933237780076,0.6965228082528541,2.9402254760152595,1.07840919935737,0.141613930591738,0.0329878525562831,0.222244086220593,0.222244086220593,WBGene00019178,scl-12
1022,1023,W10D5.3c.3,0.0033389568058408603,0.0689220933862599,-2.16952694011269,0.739272965093883,3.40819757678137,0.479954737677637,0.255671628050882,-0.0578548434843374,0.15422175963814402,0.15422175963814402,WBGene00001574,gei-17
394,395,C25B8.4a,0.000204974403949987,0.0109715792980116,-2.09694048078717,0.5647859755531539,6.57366170157491,0.8986501668735799,0.00439859857257944,0.234838800063566,0.0174674015268731,0.234838800063566,WBGene00016088,clec-266
474,475,C02B4.1,0.000394768153930819,0.0175717538495985,-2.0812560307511,0.587335297600464,3.10723511295084,0.47038542661467103,0.0638524150742634,0.15138491084443698,0.19486964878130603,0.19486964878130603,WBGene00000082,adt-1
425,426,Y40B1B.3,0.000280319156745114,0.0139126477254975,-2.02776541674326,0.558176405959974,4.55471835554548,0.551455325211929,0.0141456547834953,0.21952502034429996,0.0690338319958043,0.21952502034429996,WBGene00044066,fbxb-66
1034,1035,ZK1067.7,0.00341963311737633,0.0698563314016307,-1.99258230214593,0.680698869638966,2.8554834525322796,2.25909665628236,0.10987385933986699,0.0802265084639874,0.23763935400595798,0.23763935400595798,WBGene00004174,abu-14
851,852,Y39E4B.4,0.00220327865797137,0.054793257548631,-1.9796064726330802,0.646641061292771,3.01564139549651,0.5726253406634101,0.104190710118776,0.0998869368662543,0.209417786493605,0.209417786493605,WBGene00006629,tsp-3
1186,1187,K11H3.7,0.00472643856313323,0.084187944852844,-1.97880786254845,0.7004356844109949,2.9141199165305602,0.855446908665601,0.14108501264856502,-0.0784886729903147,0.22687259834865897,0.22687259834865897,WBGene00010784,twk-48
991,992,W10D9.2,0.0030751670091291898,0.0655425968488089,-1.9787387470918798,0.6684651469412429,2.88749715284833,0.6849978541185581,0.10343773371190101,0.169196012739759,0.231696505794482,0.231696505794482,WBGene00021130,W10D9.2
