,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
76,77,Y75B12B.8,3.09254479858614e-07,8.49164606188398e-05,4.43737636780088,0.867061519676634,3.2671605004932003,5.41802681874333,0.0561266283333717,0.507720130844594,0.171931912357951,0.507720130844594,WBGene00013570,Y75B12B.8
75,76,C41G6.13,3.09254479858614e-07,8.49164606188398e-05,4.43737636780088,0.867061519676634,3.2671605004932003,5.41802681874333,0.0561266283333717,0.507720130844594,0.171931912357951,0.507720130844594,WBGene00008059,C41G6.13
1113,1114,F57F10.1c,0.004032697850412229,0.0764693548441846,4.4490283079581205,1.5471691794274098,2.6939366979739203,3.01690755668723,1.5251452013859201,0.0261593733772008,0.27015415094165,0.27015415094165,WBGene00019018,abts-3
1126,1127,B0350.2e.1,0.0041473924764304,0.0776002824151929,4.637109025514589,1.61756154260689,1.9545101560316398,3.3833749074503197,1.4720060056293003,0.17240960924618198,0.4903730024612779,0.4903730024612779,WBGene00006780,unc-44
1073,1074,R07B7.4a,0.0037057700056264296,0.0729526026340406,4.68975237049684,1.61594193311632,1.60611247865872,2.92686489799382,1.2818114866327601,0.676639761770018,0.6509900000282239,0.676639761770018,WBGene00011088,R07B7.4
1095,1096,R04F11.4b,0.00390274324972826,0.0752395749281414,4.8548696242164695,1.68226203979592,0.9880115315064201,3.29289717465911,1.05018082656326,0.30677407629951503,1.07232335134048,1.07232335134048,WBGene00006668,twk-13
1119,1120,C31H2.1a,0.0041135975933095795,0.0773896560724549,4.91770450590039,1.71389397473906,1.56089112210769,2.87744220601806,1.52772862130499,0.135695921084621,0.6753457961801421,0.6753457961801421,WBGene00016292,tbc-7
1213,1214,F11C1.6b.1,0.00499818490554569,0.0869894065773553,5.10192449262615,1.8174743683333998,2.26236681795931,3.78074813571411,2.09543361041808,-1.97161547186324,0.381976199243597,0.381976199243597,WBGene00003623,nhr-25
1129,1130,W05F2.4d,0.00414099191621392,0.0776002824151929,5.37708397597281,1.8753670517985201,1.11565020020158,3.75310695641227,1.66979411509134,-0.018498908637981003,0.967957069137272,0.967957069137272,WBGene00021036,W05F2.4
1292,1293,C39F7.2a,0.00583923795417605,0.0954749076114724,5.39092219266106,1.95558868431786,1.3716217139495102,4.69422047311694,1.8803871212057501,0.987858205468299,0.7873545517614721,0.987858205468299,WBGene00016539,madd-2
263,264,C01F6.6f,4.4247472670977396e-05,0.00352124254959644,5.69631175494216,1.39475235264878,3.5063682392399103,6.52227282524187,1.31569913968498,-1.25560184579041,0.1433014542295,0.1433014542295,WBGene00006438,nrfl-1
135,136,R13H8.1h,3.26932751478577e-06,0.000508260232684672,5.776725912159571,1.2414707838102699,4.8691773077886795,6.72116300707824,1.09929347907885,-0.7109489596926359,0.0566438012120199,0.0566438012120199,WBGene00000912,daf-16
691,692,F54E2.3i,0.00125924647428063,0.0384743471180857,5.951055192929849,1.84522597826971,4.77919876344746,6.551663526082571,1.6536576465583601,0.899986536602702,0.0598674392830159,0.899986536602702,WBGene00004130,ketn-1
642,643,M01A10.2d,0.0009620218255969279,0.0316330131548924,6.0944120283358805,1.8460060219385601,2.35352951857572,5.655552821858819,1.9965592850328502,0.559244389742209,0.354861059583678,0.559244389742209,WBGene00006594,tom-1
1061,1062,T13H5.1h,0.00364340172087914,0.0723309320042702,6.157060070211769,2.11765363245485,2.31510499709202,5.04237729738402,1.7440724719590102,1.61927020832791,0.36603610587647206,1.61927020832791,WBGene00011755,T13H5.1
442,443,T16H12.11.2,0.000313580340834425,0.0149662057477703,6.19337234352491,1.7185600287025902,2.4979452030124905,5.699820136750259,1.8914838685025803,0.323602560688096,0.31595365022198496,0.323602560688096,WBGene00011819,hal-2
676,677,T21E8.1b.1,0.00117636331114985,0.0367383301146842,6.24385467157581,1.92441309987918,2.41349625379133,5.122553516498059,2.43939527633866,0.32250521126055104,0.33812905790127,0.33812905790127,WBGene00004000,pgp-6
308,309,F29C4.8c,7.8702926558747e-05,0.00538516497162326,6.94526120659439,1.7590439801465902,2.2485350981632797,4.645862000629309,1.93440198682745,-0.801813106494498,0.386274806240025,0.386274806240025,WBGene00000674,col-99
224,225,F45E10.1a,2.39128593082915e-05,0.00224706481935647,7.632939047889611,1.80668845800906,3.1374962478257102,7.027950153378461,1.87811209016541,0.569980298061967,0.19029750019134198,0.569980298061967,WBGene00006788,unc-53
