,Unnamed: 0,target_id,pval,qval,b,se_b,mean_obs,var_obs,tech_var,sigma_sq,smooth_sigma_sq,final_sigma_sq,ens_gene,ext_gene
1202,1203,C09G9.5a,0.00490460894264755,0.0861996233369886,-4.295651216997779,1.5269446675565401,2.46287292668941,2.5416066387082004,1.0034521969566,0.745217816377913,0.32497247888047404,0.745217816377913,WBGene00007495,C09G9.5
325,326,C13F10.5,9.416811299026891e-05,0.00609962558361902,0.478479309828907,0.12252529954011099,7.3568248258898,0.0697529604912556,0.000696135861789547,0.009322110402800291,0.0105632009087559,0.0105632009087559,WBGene00015744,C13F10.5
1198,1199,C17G10.9b,0.00485808699637025,0.0856668334981287,0.28526545429766803,0.10129100226209699,8.3542380479861,0.0223845367560495,0.000345374395434719,0.006832875849017221,0.00734952595901045,0.00734952595901045,WBGene00015920,C17G10.9
616,617,C24B5.3,0.000868789430834972,0.0297580537119507,-1.72073513629698,0.5167536735303729,4.17211458798949,0.37281747214606703,0.018075667690112,0.18220010164024,0.0897361912610852,0.18220010164024,WBGene00004216,ptr-1
394,395,C25B8.4a,0.000204974403949987,0.0109715792980116,-2.09694048078717,0.5647859755531539,6.57366170157491,0.8986501668735799,0.00439859857257944,0.234838800063566,0.0174674015268731,0.234838800063566,WBGene00016088,clec-266
239,240,C25B8.4c,2.9197195658303102e-05,0.0025721512825146,-2.56152303311024,0.61285745261532,6.71882983200104,0.920275975725629,0.00339117633011744,0.278304516589487,0.0157893072605398,0.278304516589487,WBGene00016088,clec-266
118,119,C26F1.4.1,1.62377551445674e-06,0.000288499879850075,0.558924098179049,0.11655502864119399,9.671766547661429,0.0338710692565113,0.000166787326490006,0.0100220186996721,0.007636003835447759,0.0100220186996721,WBGene00004499,rps-30
551,552,C27H6.2,0.000583847863484431,0.0223628539450205,0.337781721368733,0.0982206569355573,8.63355912333825,0.0153906134076434,0.00019264069669344298,0.00651206113844031,0.00704283238994589,0.00704283238994589,WBGene00007784,ruvb-1
633,634,C29F4.2,0.000934752406812859,0.0311235750192823,1.59863696379416,0.48305031317980496,4.44392848755894,0.580983032792436,0.0158996347479424,0.15910356904938902,0.0743203106423349,0.15910356904938902,WBGene00007808,best-7
270,271,C29F5.1,4.83583617340703e-05,0.0037589736843509102,-0.785625322769451,0.19334078668263896,6.3460611747787405,0.248118082962968,0.00196437729850125,0.0260711175477949,0.0204163708160732,0.0260711175477949,WBGene00016210,C29F5.1
815,816,C30F8.2.2,0.00194185577428507,0.0501295242158168,0.30850080518610196,0.0995490186260491,8.452528781276339,0.0570035127855561,0.000214526816088595,0.0059611033269576395,0.007217978515968509,0.007217978515968509,WBGene00016258,vha-16
1119,1120,C31H2.1a,0.0041135975933095795,0.0773896560724552,-4.91770450590039,1.71389397473906,1.56089112210769,2.87744220601806,1.52772862130499,0.13569592108462,0.6753457961801421,0.6753457961801421,WBGene00016292,tbc-7
264,265,C32E8.2a,4.42925916832997e-05,0.0035212425495964703,0.469344463228762,0.11492651112344197,10.3736845254233,0.026454247682327004,3.54306439254199e-05,0.00666087016049885,0.00987064657532957,0.00987064657532957,WBGene00004425,rpl-13
1278,1279,C33C12.3a,0.00564571658012726,0.09325577004189901,0.92005001902811,0.332426655972666,5.9995403092893,0.259223080580794,0.0383083813257039,0.0445722298751728,0.0263690667841583,0.0445722298751728,WBGene00016335,gba-1
877,878,C34F6.4,0.00231838917665762,0.0557019345023545,-0.5298164425842671,0.173933322092067,6.31799062549061,0.0314196394836231,0.0018618737012082302,0.00706800502163266,0.0208277266992787,0.0208277266992787,WBGene00002029,hst-2
816,817,C35D10.14,0.0019402925035094199,0.0501295242158168,1.10515147694078,0.356589912310552,6.27063986693043,0.18762504871153798,0.0017631624670265,0.0936041117042088,0.0215498738504038,0.0936041117042088,WBGene00016450,clec-5
163,164,C36A4.3,6.5007826599653e-06,0.000838085657192965,1.24075890958905,0.275148767811815,5.15540798629432,0.305997432280176,0.00922229465576505,0.027506712053496005,0.0475578386655049,0.0475578386655049,WBGene00014697,cyp-25A3
351,352,C39E9.14a.1,0.000122897903366579,0.0073819044627261,0.619250971831692,0.161251838195757,7.35130669623901,0.0407017053405716,0.00800466569141699,0.011496950799716,0.0105925824762903,0.011496950799716,WBGene00001007,dli-1
1292,1293,C39F7.2a,0.005839237954176129,0.0954749076114725,-5.3909221926610496,1.95558868431786,1.3716217139495102,4.69422047311694,1.8803871212057501,0.9878582054683029,0.7873545517614721,0.9878582054683029,WBGene00016539,madd-2
502,503,C41H7.5a,0.000473626235418488,0.0199083091360896,-0.92521373623879,0.264706380956605,5.237867068113441,0.127543118756272,0.0073734746445490405,0.025693740401206002,0.0451786264448086,0.0451786264448086,WBGene00016575,C41H7.5
374,375,C41H7.5b,0.00016660089444723601,0.0093931805634611,-1.4180272265063198,0.376641832554788,4.26416160687671,0.34388801543865005,0.0221928257396435,0.0732154339567108,0.0842014767830283,0.0842014767830283,WBGene00016575,C41H7.5
281,282,C42D8.2a,5.840293158309879e-05,0.00437877015057255,1.3207707066762602,0.328617581649003,12.5609546245459,0.869782234478495,5.0607124009508205e-06,0.0809870755142283,0.0436222300472583,0.0809870755142283,WBGene00006926,vit-2
796,797,C43C3.1,0.00184221736738032,0.048870767626753,-2.54376206306162,0.8167333451780351,3.7750941584697206,0.9388124846616329,0.0414050176566067,0.45888500018767,0.11810094652205198,0.45888500018767,WBGene00002067,ifp-1
1236,1237,C44H4.2,0.005251857584238079,0.0897655819753805,-1.19995647088428,0.429912299451657,3.9575570509027997,0.625136711630278,0.0345987400932982,0.0582696109508806,0.10401969882156,0.10401969882156,WBGene00002282,let-4
544,545,C44H4.3,0.000565357756921645,0.0219327689075126,-1.54157505233161,0.447129956122416,5.43088297015208,0.927255929422655,0.007533093182261271,0.142410805064264,0.0398743659471221,0.142410805064264,WBGene00006366,sym-1
282,283,C45G7.5,5.91683267571069e-05,0.0044049152557236295,-2.42350272233067,0.603446310070654,3.1549883253757405,0.8778504407482651,0.0854049931877447,0.0969266219537786,0.18770559366567102,0.18770559366567102,WBGene00000402,cdh-10
1197,1198,C46C2.1v,0.00485257819537779,0.0856411191860373,-0.719407583224501,0.255411530452693,6.9508084370485905,0.140828544570083,0.00516709521116975,0.0437591922049704,0.0134542804139665,0.0437591922049704,WBGene00006941,wnk-1
322,323,C47E12.4d.1,9.10268057250561e-05,0.00594006096742241,0.39774101349057006,0.10163712620483599,8.63629840527864,0.0134147526538432,0.000706747951160958,0.000550047071646813,0.00704083111622238,0.00704083111622238,WBGene00008149,pyp-1
1270,1271,C47E12.7,0.00555561972786505,0.0923447074734675,0.363185541065839,0.130975961744252,7.476289180563019,0.0708391460126187,0.000618070992123273,0.0122479559240006,0.00996209717393896,0.0122479559240006,WBGene00008151,C47E12.7
1066,1067,C48B4.3.1,0.0036714648272074,0.0726611727284042,-1.82761896304144,0.629109050304499,2.9746591622288197,0.6459365123230789,0.0576410838556616,0.23919256402560998,0.216289128860202,0.23919256402560998,WBGene00008168,C48B4.3
595,596,C48B4.3.2,0.000784929372904889,0.0278739525602175,4.3225334612762705,1.2872133443526201,1.4371210561493897,2.5903167164457597,0.49601165708660705,0.43976016778428995,0.746676988322984,0.746676988322984,WBGene00008168,C48B4.3
755,756,C49A1.4b,0.00158576068102315,0.0443488598926885,-1.2386846155678701,0.392173308796671,5.18382795833866,0.314950878317464,0.0100380743437422,0.105311853755655,0.0467285030858314,0.105311853755655,WBGene00001377,eya-1
